Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,24H2,Pro,2024/10/2,26100.1742,A Bluetooth policy has changed.  Policy {PolicyPath}\{PolicyName} has value of: {PolicyValue},{PolicyPath} | {PolicyName} | {PolicyValue}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,2004,Pro,2020/12/08,19041.685,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,2004,Pro,2020/11/10,19041.63,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,2004,Pro,2020/10/13,19041.572,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,2004,Pro,2020/09/08,19041.508,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,2004,Pro,2020/08/11,19041.45,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,2004,Pro,2020/07/14,19041.388,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,2004,Pro,2020/06/09,19041.329,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,2004,Pro,2020/05/27,19041.264,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,2004,Pro,2020/04/16,19041.208,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,2004,Pro,2021/07/13,19041.111,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
11,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,The minimum encryption key size requirement of {requiredKeySize} octets was enforced on a connection to the remote device {bthAddr}. The key size is {actualKeySize} octets.,{requiredKeySize} | {bthAddr} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,24H2,Pro,2024/10/2,26100.1742,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2022/12/20,22621.963,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2022/11/15,22621.819,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2022/10/18,22621.674,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2022/09/20,22621.382,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2023/03/21,22621.1413,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2023/02/21,22621.1265,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,22H2,Pro,2023/01/17,22621.1105,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/09/20,22000.978,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/08/16,22000.856,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/07/19,22000.795,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2023/03/21,22000.1696,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2023/02/21,22000.1574,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2023/01/17,22000.1455,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/12/20,22000.1335,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2023/03/21,20348.1607,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2023/02/21,20348.1547,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2023/01/17,20348.1487,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/12/20,20348.1366,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/11/15,20348.1249,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,22H2,Pro,2023/03/21,19045.2728,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,22H2,Pro,2023/02/21,19045.2604,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,22H2,Pro,2023/01/17,19045.2486,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,22H2,Pro,2022/12/20,19045.2364,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,22H2,Pro,2022/11/15,19045.2251,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,21H2,Pro,2023/03/21,19044.2728,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,21H2,Pro,2023/02/21,19044.2604,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,21H2,Pro,2023/01/17,19044.2486,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,21H2,Pro,2022/12/20,19044.2364,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,21H2,Pro,2022/11/15,19044.2251,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,21H2,Pro,2022/10/18,19044.213,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,21H2,Pro,2022/09/20,19044.2006,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
12,0,Information,Microsoft-Windows-Bluetooth-Policy/Operational,,,,Windows 10,21H2,Pro,2022/08/16,19044.1889,A connection to the remote device {bthAddr} was rejected because it did not meet the minimum encryption key size requirement of {requiredKeySize} octets. The key size was {actualKeySize} octets.,{bthAddr} | {requiredKeySize} | {actualKeySize}
