Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1809,Pro,2019/05/19,17763.504,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1809,Pro,2019/04/09,17763.437,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1809,Pro,2019/03/12,17763.379,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1809,Pro,2019/02/12,17763.316,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1803,Pro,2019/01/08,17763.253,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1809,Pro,2018/12/11,17763.194,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1809,Pro,2020/11/10,17763.1577,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1809,Pro,2020/10/13,17763.1518,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1809,Pro,2020/09/08,17763.1457,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1809,Pro,2020/08/11,17763.1397,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1809,Pro,2020/07/14,17763.1339,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1809,Pro,2020/06/09,17763.1282,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1809,Pro,2020/05/12,17763.1217,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1809,Pro,2020/04/14,17763.1158,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1809,Pro,2020/03/12,17763.1098,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1809,Pro,2018/11/13,17763.107,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1809,Pro,2020/02/11,17763.1039,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1803,Pro,2019/08/13,17134.95,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1803,Pro,2019/07/09,17134.885,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1803,Pro,2019/06/11,17134.829,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1803,Pro,2019/05/19,17134.766,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1803,Pro,2019/04/09,17134.706,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1803,Pro,2019/03/12,17134.648,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1803,Pro,2019/01/08,17134.523,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1803,Pro,2018/09/11,17134.285,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1803,Pro,2018/08/14,17134.228,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1803,Pro,2018/06/12,17134.112,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1803,Pro,2019/09/10,17134.1006,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1803,Pro,1970/01/01,17134.1,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1709,Pro,2017/11/14,16299.64,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1709,Pro,2017/11/14,16299.15,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1709,Pro,2017/12/12,16299.125,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1703,Pro,2017/07/11,15063.483,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1703,Pro,2017/06/13,15063.413,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1703,Pro,2017/03/20,15063.0,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1607,Pro,2016/11/08,14393.447,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1511,Pro,2016/03/08,10586.164,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1511,Enterprise,2016/02/09,10586.104,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1511,Pro,1970/01/01,10586.0,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 10,1507,Pro,2015/07/29,10240.0,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 8.1,8.1,Pro,1970/01/01,9600.0,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 8,8,Pro,1970/01/01,9200.0,,
7106,0,Information,Diagnostic-Loopback,ResumeDrivers_ResolverLoopback,,ResolverLoopback,Windows 7,SP1,Ultimate,1970/01/01,7601.0,,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 11,21H2,Pro,2022/07/19,22000.795,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 11,21H2,Pro,2022/06/21,22000.739,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 11,21H2,Pro,2022/05/17,22000.675,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 11,21H2,Pro,2022/04/19,22000.613,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 11,21H2,Pro,2022/03/15,22000.556,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 11,21H2,Pro,2022/02/15,22000.493,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 11,21H2,Pro,2022/01/11,22000.434,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 11,21H2,Pro,2021/12/14,22000.376,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 11,21H2,Pro,2021/11/09,22000.318,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 11,21H2,Pro,2021/09/16,22000.194,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 11,21H2,Pro,2022/07/19,19044.1826,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H2,Pro,2022/06/21,19044.1766,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H2,Pro,2022/05/17,19044.1706,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H2,Pro,2022/04/19,19044.1645,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H2,Pro,2022/01/11,19044.1466,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H2,Pro,2021/10/12,19044.1288,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H1,Pro,2021/04/13,19043.928,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 11,21H1,Pro,2022/07/19,19043.1826,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H1,Pro,2022/06/21,19043.1766,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H1,Pro,2022/05/17,19043.1706,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H1,Pro,2022/04/19,19043.1645,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H1,Pro,2022/01/11,19043.1466,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H2,Pro,2021/12/14,19043.1415,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H1,Pro,2021/12/14,19043.1415,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H1,Pro,2021/11/09,19043.1348,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H1,Pro,2021/10/12,19043.1288,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H1,Pro,2021/09/14,19043.1237,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H1,Pro,2021/08/10,19043.1165,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H1,Pro,2021/07/13,19043.111,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H1,Pro,2021/06/08,19043.1052,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2022/04/19,19042.1645,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2022/01/11,19042.1466,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2021/05/11,19041.985,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2021/05/11,19041.985,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2021/04/13,19041.928,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2021/04/13,19041.928,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2021/03/09,19041.867,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2021/03/09,19041.867,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2021/02/09,19041.804,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2021/02/09,19041.804,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2021/01/12,19041.746,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2021/01/12,19041.746,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2020/12/08,19041.685,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2020/12/08,19041.685,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2020/11/19,19041.631,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2020/11/10,19041.63,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2020/10/13,19041.572,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2020/09/08,19041.508,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2020/08/11,19041.45,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2020/07/14,19041.388,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2020/06/09,19041.329,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2020/05/27,19041.264,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2020/04/16,19041.208,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H2,Pro,2022/03/15,19041.1586,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H1,Pro,2022/03/15,19041.1586,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2022/03/15,19041.1586,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H2,Pro,2022/02/15,19041.1526,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,21H1,Pro,2022/02/15,19041.1526,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2022/02/15,19041.1526,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2021/12/14,19041.1415,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2021/11/09,19041.1348,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2021/11/09,19041.1348,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2021/10/12,19041.1288,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2021/10/12,19041.1288,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2021/09/14,19041.1237,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2021/09/14,19041.1237,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2021/08/10,19041.1165,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2021/08/10,19041.1165,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2021/07/13,19041.111,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2021/07/13,19041.111,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,2004,Pro,2021/06/08,19041.1052,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,20H2,Pro,2021/06/08,19041.1052,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2020/07/14,18363.959,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2020/06/09,18363.9,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2020/05/12,18363.836,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2020/04/14,18363.778,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2020/03/12,18363.72,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2020/02/11,18363.657,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2020/01/14,18363.592,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2019/12/10,18363.535,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2019/10/05,18363.418,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2021/06/08,18363.1621,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2021/05/11,18363.1556,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2021/04/13,18363.15,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2021/03/09,18363.144,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2021/02/11,18363.1379,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2021/01/12,18363.1316,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2020/12/08,18363.1256,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2020/11/10,18363.1198,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2020/10/13,18363.1139,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2020/09/08,18363.1082,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1909,Pro,2020/08/11,18363.1016,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1903,Pro,2020/07/14,18362.959,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1903,Pro,2020/05/12,18362.836,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1903,Pro,2020/03/12,18362.72,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1903,Pro,2020/02/11,18362.657,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1903,Pro,2019/12/10,18362.535,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1903,Pro,2019/11/12,18362.476,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1903,Pro,2019/09/10,18362.356,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1903,Pro,2019/03/29,18362.3,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1903,Pro,2019/07/09,18362.239,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1903,Pro,2019/06/11,18362.175,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1903,Pro,2020/12/08,18362.1256,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1903,Pro,2020/11/10,18362.1198,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1903,Pro,2020/10/13,18362.1139,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1903,Pro,2020/09/08,18362.1082,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1903,Pro,2019/12/10,18362.1016,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2020/01/14,17763.973,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2019/12/10,17763.914,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2019/11/12,17763.864,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2019/10/08,17763.805,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2019/09/10,17763.737,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2019/08/13,17763.678,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2019/07/09,17763.615,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2019/06/11,17763.557,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2019/05/19,17763.504,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2019/04/09,17763.437,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2019/03/12,17763.379,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2019/02/12,17763.316,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1803,Pro,2019/01/08,17763.253,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2018/12/11,17763.194,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2020/11/10,17763.1577,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2020/10/13,17763.1518,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2020/09/08,17763.1457,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2020/08/11,17763.1397,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2020/07/14,17763.1339,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2020/06/09,17763.1282,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2020/05/12,17763.1217,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2020/04/14,17763.1158,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2020/03/12,17763.1098,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2018/11/13,17763.107,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1809,Pro,2020/02/11,17763.1039,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1803,Pro,2019/08/13,17134.95,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1803,Pro,2019/07/09,17134.885,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1803,Pro,2019/06/11,17134.829,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1803,Pro,2019/05/19,17134.766,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1803,Pro,2019/04/09,17134.706,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1803,Pro,2019/03/12,17134.648,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1803,Pro,2019/01/08,17134.523,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1803,Pro,2018/09/11,17134.285,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1803,Pro,2018/08/14,17134.228,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1803,Pro,2018/06/12,17134.112,Status,
8001,0,Verbose,Diagnostic,Shutdown_ArchiveCorrupt,,ShutdownStatus,Windows 10,1803,Pro,2019/09/10,17134.1006,Status,
