Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2019/08/13,17763.678,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2019/07/09,17763.615,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2019/06/11,17763.557,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2019/05/19,17763.504,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2019/04/09,17763.437,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2019/03/12,17763.379,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2019/02/12,17763.316,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1803,Pro,2019/01/08,17763.253,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2018/12/11,17763.194,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2018/11/13,17763.107,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1803,Pro,2019/08/13,17134.95,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1803,Pro,2019/07/09,17134.885,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1803,Pro,2019/06/11,17134.829,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1803,Pro,2019/05/19,17134.766,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1803,Pro,2019/04/09,17134.706,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1803,Pro,2019/03/12,17134.648,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1803,Pro,2019/01/08,17134.523,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1803,Pro,2018/09/11,17134.285,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1803,Pro,2018/08/14,17134.228,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1803,Pro,2018/06/12,17134.112,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1803,Pro,1970/01/01,17134.1,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1709,Pro,2017/11/14,16299.64,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1709,Pro,2017/11/14,16299.15,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1709,Pro,2017/12/12,16299.125,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1703,Pro,2017/07/11,15063.483,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1703,Pro,2017/06/13,15063.413,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1703,Pro,2017/03/20,15063.0,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1607,Pro,2016/11/08,14393.447,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1511,Pro,2016/03/08,10586.164,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1511,Pro,1970/01/01,10586.0,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 10,1507,Pro,2015/07/29,10240.0,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
0,0,Error,SmbWmiAnalytic,,,,Windows 8,8,Pro,1970/01/01,9200.0,Function {FunctionName} returned MI error {MiError} Win32 Error {Win32Error},{FunctionName} | {MiError} | {Win32Error}
1,0,Error,SmbWmiAnalytic,,,,Windows 11,21H2,Pro,2022/06/21,22000.739,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 11,21H2,Pro,2022/05/17,22000.675,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 11,21H2,Pro,2022/04/19,22000.613,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 11,21H2,Pro,2022/03/15,22000.556,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 11,21H2,Pro,2022/02/15,22000.493,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 11,21H2,Pro,2022/01/11,22000.434,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 11,21H2,Pro,2021/12/14,22000.376,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 11,21H2,Pro,2021/11/09,22000.318,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 11,21H2,Pro,2021/09/16,22000.194,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H2,Pro,2022/06/21,19044.1766,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H2,Pro,2022/05/17,19044.1706,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H2,Pro,2022/04/19,19044.1645,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H2,Pro,2022/01/11,19044.1466,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H2,Pro,2021/10/12,19044.1288,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H1,Pro,2021/04/13,19043.928,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H1,Pro,2022/06/21,19043.1766,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H1,Pro,2022/05/17,19043.1706,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H1,Pro,2022/04/19,19043.1645,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H1,Pro,2022/01/11,19043.1466,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H2,Pro,2021/12/14,19043.1415,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H1,Pro,2021/12/14,19043.1415,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H1,Pro,2021/11/09,19043.1348,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H1,Pro,2021/10/12,19043.1288,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H1,Pro,2021/09/14,19043.1237,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H1,Pro,2021/08/10,19043.1165,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H1,Pro,2021/07/13,19043.111,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H1,Pro,2021/06/08,19043.1052,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2022/04/19,19042.1645,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2022/01/11,19042.1466,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2021/05/11,19041.985,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2021/05/11,19041.985,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2021/04/13,19041.928,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2021/04/13,19041.928,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2021/03/09,19041.867,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2021/03/09,19041.867,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2021/02/09,19041.804,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2021/02/09,19041.804,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2021/01/12,19041.746,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2021/01/12,19041.746,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2020/12/08,19041.685,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2020/12/08,19041.685,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2020/11/19,19041.631,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2020/11/10,19041.63,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2020/10/13,19041.572,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2020/09/08,19041.508,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2020/08/11,19041.45,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2020/07/14,19041.388,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2020/06/09,19041.329,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2020/05/27,19041.264,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2020/04/16,19041.208,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2021/07/13,19041.111,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2020/07/14,18363.959,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2020/06/09,18363.9,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2020/05/12,18363.836,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2020/04/14,18363.778,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2020/03/12,18363.72,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2020/02/11,18363.657,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2020/01/14,18363.592,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2019/12/10,18363.535,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2019/10/05,18363.418,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2021/04/13,18363.15,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2021/03/09,18363.144,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1903,Pro,2020/07/14,18362.959,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1903,Pro,2020/05/12,18362.836,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1903,Pro,2020/03/12,18362.72,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1903,Pro,2020/02/11,18362.657,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1903,Pro,2019/12/10,18362.535,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1903,Pro,2019/11/12,18362.476,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1903,Pro,2019/09/10,18362.356,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1903,Pro,2019/03/29,18362.3,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1903,Pro,2019/07/09,18362.239,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1903,Pro,2019/06/11,18362.175,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows 10,1809,Pro,2020/01/14,17763.973,{Message},{Message}
1,0,Error,SmbWmiAnalytic,,,,Windows Server 2019,1809,Standard,2020/01/14,17763.973,{Message},{Message}
