Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
102,0,Error,Operational,,,,Windows 10,2004,Pro,2020/05/27,19041.264,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2020/04/16,19041.208,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H2,Pro,2022/03/15,19041.1586,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H1,Pro,2022/03/15,19041.1586,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2022/03/15,19041.1586,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H2,Pro,2022/02/15,19041.1526,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,21H1,Pro,2022/02/15,19041.1526,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2022/02/15,19041.1526,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2021/12/14,19041.1415,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2021/11/09,19041.1348,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2021/11/09,19041.1348,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2021/10/12,19041.1288,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2021/10/12,19041.1288,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2021/09/14,19041.1237,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2021/09/14,19041.1237,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2021/08/10,19041.1165,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2021/08/10,19041.1165,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2021/07/13,19041.111,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2021/07/13,19041.111,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,20H2,Pro,2021/06/08,19041.1052,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,2004,Pro,2021/06/08,19041.1052,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2020/07/14,18363.959,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2020/06/09,18363.9,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2020/05/12,18363.836,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2020/04/14,18363.778,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2020/03/12,18363.72,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2020/02/11,18363.657,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2020/01/14,18363.592,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2019/12/10,18363.535,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2019/10/05,18363.418,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2021/06/08,18363.1621,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2021/05/11,18363.1556,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2021/04/13,18363.15,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2021/03/09,18363.144,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2021/02/11,18363.1379,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2021/01/12,18363.1316,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2020/12/08,18363.1256,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2020/11/10,18363.1198,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2020/10/13,18363.1139,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2020/09/08,18363.1082,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1909,Pro,2020/08/11,18363.1016,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1903,Pro,2020/07/14,18362.959,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1903,Pro,2020/05/12,18362.836,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1903,Pro,2020/03/12,18362.72,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1903,Pro,2020/02/11,18362.657,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.535,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1903,Pro,2019/11/12,18362.476,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1903,Pro,2019/09/10,18362.356,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1903,Pro,2019/03/29,18362.3,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1903,Pro,2019/07/09,18362.239,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1903,Pro,2019/06/11,18362.175,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1903,Pro,2020/12/08,18362.1256,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1903,Pro,2020/11/10,18362.1198,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1903,Pro,2020/10/13,18362.1139,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1903,Pro,2020/09/08,18362.1082,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
102,0,Error,Operational,,,,Windows 10,1903,Pro,2019/12/10,18362.1016,Couldn’t run the {Type} troubleshooter '{Title}'. Learn more about this troubleshooter at {LearnMoreURL}. Error code: {ErrorCode},{Type} | {Title} | {LearnMoreURL} | {ErrorCode}
