Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1809,Pro,2020/11/10,17763.1577,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1809,Pro,2020/10/13,17763.1518,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1809,Pro,2020/09/08,17763.1457,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1809,Pro,2020/08/11,17763.1397,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1809,Pro,2020/07/14,17763.1339,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1809,Pro,2020/06/09,17763.1282,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1809,Pro,2020/05/12,17763.1217,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1809,Pro,2020/04/14,17763.1158,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1809,Pro,2020/03/12,17763.1098,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1809,Pro,2018/11/13,17763.107,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows Server 2019,1809,Standard,2018/11/13,17763.107,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1809,Pro,2020/02/11,17763.1039,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1803,Pro,2019/08/13,17134.95,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1803,Pro,2019/07/09,17134.885,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1803,Pro,2019/06/11,17134.829,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1803,Pro,2019/05/19,17134.766,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1803,Pro,2019/04/09,17134.706,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1803,Pro,2019/03/12,17134.648,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1803,Pro,2019/01/08,17134.523,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1803,Pro,2018/09/11,17134.285,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1803,Pro,2018/08/14,17134.228,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1803,Pro,2018/06/12,17134.112,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1803,Pro,2019/09/10,17134.1006,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1803,Pro,1970/01/01,17134.1,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1709,Pro,2017/11/14,16299.64,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1709,Pro,2017/11/14,16299.15,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1709,Pro,2017/12/12,16299.125,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1703,Pro,2017/07/11,15063.483,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1703,Pro,2017/06/13,15063.413,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1703,Pro,2017/03/20,15063.0,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1607,Pro,2016/11/08,14393.447,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows Server 2016,1607,Standard,2016/11/08,14393.447,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows Server 2016,1607,Standard,2016/10/12,14393.0,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1511,Pro,2016/03/08,10586.164,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1511,Enterprise,2016/02/09,10586.104,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1511,Pro,1970/01/01,10586.0,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
116,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusWorkerDpc,,SD bus DPC,Windows 10,1507,Pro,2015/07/29,10240.0,SdbusWorkerDpcExit: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Workpacket Function: {WorkPacket.WorkerProcFunction} CurrentState: {WorkEngine.CurrentState} FunctionPhase: {WorkEngine.FunctionPhase},{SDHostPhysicalAddress} | {Irp}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows 11,21H2,Pro,2022/08/16,22000.856,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows 11,21H2,Pro,2022/07/19,22000.795,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows 11,21H2,Pro,2022/06/21,22000.739,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows 11,21H2,Pro,2022/05/17,22000.675,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows 11,21H2,Pro,2022/04/19,22000.613,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows 11,21H2,Pro,2022/03/15,22000.556,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows 11,21H2,Pro,2022/02/15,22000.493,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows 11,21H2,Pro,2022/01/11,22000.434,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows 11,21H2,Pro,2021/12/14,22000.376,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows 11,21H2,Pro,2021/11/09,22000.318,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows 11,21H2,Pro,2021/09/16,22000.194,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
117,0,Information,Microsoft-Windows-Sdbus/Analytic,SdbusRequest,,SD bus request,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,SdbusRequestStart: SD Host Physical Address: {SDHostPhysicalAddress} Irp: {Irp} Cmd: {WorkEngine.Command} Arg: {WorkEngine.Argument} Status: {Status},{SDHostPhysicalAddress} | {Irp} | {Status}
