Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2019/12/10,17763.914,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2019/11/12,17763.864,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2019/11/12,17763.864,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2019/10/08,17763.805,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2019/09/10,17763.737,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2019/09/10,17763.737,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2019/08/13,17763.678,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2019/08/13,17763.678,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2019/07/09,17763.615,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2019/06/11,17763.557,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2019/05/19,17763.504,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2019/04/09,17763.437,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2019/03/12,17763.379,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2019/03/12,17763.379,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2019/02/12,17763.316,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1803,Pro,2019/01/08,17763.253,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2018/12/11,17763.194,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2020/11/10,17763.1577,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2020/10/13,17763.1518,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2020/09/08,17763.1457,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2020/08/11,17763.1397,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2020/07/14,17763.1339,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2020/06/09,17763.1282,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2020/05/12,17763.1217,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2020/04/14,17763.1158,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2020/03/12,17763.1098,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2018/11/13,17763.107,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1809,Pro,2020/02/11,17763.1039,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1803,Pro,2019/08/13,17134.95,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1803,Pro,2019/07/09,17134.885,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1803,Pro,2019/06/11,17134.829,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1803,Pro,2019/05/19,17134.766,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1803,Pro,2019/04/09,17134.706,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1803,Pro,2019/03/12,17134.648,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1803,Pro,2019/01/08,17134.523,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1803,Pro,2018/09/11,17134.285,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1803,Pro,2018/08/14,17134.228,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1803,Pro,2018/06/12,17134.112,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1803,Pro,2019/09/10,17134.1006,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1803,Pro,1970/01/01,17134.1,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1709,Pro,2017/11/14,16299.64,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1709,Pro,2017/11/14,16299.15,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1709,Pro,2017/12/12,16299.125,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1703,Pro,2017/07/11,15063.483,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1703,Pro,2017/06/13,15063.413,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1703,Pro,2017/03/20,15063.0,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1607,Pro,2016/11/08,14393.447,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1511,Pro,2016/03/08,10586.164,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1511,Pro,1970/01/01,10586.0,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 10,1507,Pro,2015/07/29,10240.0,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4097,0,Error,System,,,,Windows 8,8,Pro,1970/01/01,9200.0,The machine {ComputerName} attempted to join the domain {DomainName} but failed. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {NetStatusCode}
4098,0,Information,System,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,The machine {ComputerName} successfully completed an offline domain join to the domain {DomainName}.,{ComputerName} | {DomainName}
4098,0,Information,System,,,,Windows 8,8,Pro,1970/01/01,9200.0,The machine {ComputerName} successfully completed an offline domain join to the domain {DomainName}.,{ComputerName} | {DomainName}
4099,0,Error,System,,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,The machine {ComputerName} attempted to join the domain {DomainName} while offline but failed. The computer name was set to {ComputerName}. A common cause of failure is the SKU does not support domain join; see the error code for more information. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {ComputerName} | {NetStatusCode}
4099,0,Error,System,,,,Windows 8,8,Pro,1970/01/01,9200.0,The machine {ComputerName} attempted to join the domain {DomainName} while offline but failed. The computer name was set to {ComputerName}. A common cause of failure is the SKU does not support domain join; see the error code for more information. The error code was {NetStatusCode}.,{ComputerName} | {DomainName} | {ComputerName} | {NetStatusCode}
