Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1809,Pro,2018/12/11,17763.194,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1809,Pro,2020/11/10,17763.1577,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1809,Pro,2020/10/13,17763.1518,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1809,Pro,2020/09/08,17763.1457,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1809,Pro,2020/08/11,17763.1397,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1809,Pro,2020/07/14,17763.1339,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1809,Pro,2020/06/09,17763.1282,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1809,Pro,2020/05/12,17763.1217,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1809,Pro,2020/04/14,17763.1158,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1809,Pro,2020/03/12,17763.1098,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2019,1809,Standard,2018/11/13,17763.107,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1809,Pro,2018/11/13,17763.107,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1809,Pro,2020/02/11,17763.1039,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1803,Pro,2019/08/13,17134.95,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1803,Pro,2019/07/09,17134.885,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1803,Pro,2019/06/11,17134.829,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1803,Pro,2019/05/19,17134.766,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1803,Pro,2019/04/09,17134.706,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1803,Pro,2019/03/12,17134.648,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1803,Pro,2019/01/08,17134.523,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1803,Pro,2018/09/11,17134.285,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1803,Pro,2018/08/14,17134.228,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1803,Pro,2018/06/12,17134.112,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1803,Pro,2019/09/10,17134.1006,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1803,Pro,1970/01/01,17134.1,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1709,Pro,2017/11/14,16299.64,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1709,Pro,2017/11/14,16299.15,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1709,Pro,2017/12/12,16299.125,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1703,Pro,2017/07/11,15063.483,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1703,Pro,2017/06/13,15063.413,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1703,Pro,2017/03/20,15063.0,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2016,1607,Standard,2016/11/08,14393.447,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1607,Pro,2016/11/08,14393.447,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows Server 2016,1607,Standard,2016/10/12,14393.0,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1511,Pro,2016/03/08,10586.164,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1511,Enterprise,2016/02/09,10586.104,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1511,Pro,1970/01/01,10586.0,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 10,1507,Pro,2015/07/29,10240.0,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
9,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,DeleteFileW,,,Windows 8.1,8.1,Pro,1970/01/01,9600.0,{ErrorDescription} Process: 	{ProcessName} File Path: 	{FilePath} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {FilePath} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,22H2,Pro,2022/11/15,22621.819,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,22H2,Pro,2022/10/18,22621.674,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,22H2,Pro,2022/09/20,22621.382,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,21H2,Pro,2022/09/20,22000.978,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,21H2,Pro,2022/08/16,22000.856,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,21H2,Pro,2022/07/19,22000.795,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,21H2,Pro,2022/06/21,22000.739,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,21H2,Pro,2022/05/17,22000.675,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,21H2,Pro,2022/04/19,22000.613,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,21H2,Pro,2022/03/15,22000.556,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,21H2,Pro,2022/02/15,22000.493,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,21H2,Pro,2022/01/11,22000.434,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,21H2,Pro,2021/12/14,22000.376,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,21H2,Pro,2021/11/09,22000.318,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,21H2,Pro,2021/09/16,22000.194,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,21H2,Pro,2022/11/15,22000.1219,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,21H2,Pro,2022/10/18,22000.1098,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
10,0,,Microsoft-Windows-Crypto-RSAEnh/Analytic,ReadContainerInfo,,,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,{ErrorDescription} Process: 	{ProcessName} Provider Type: 	{ProviderType} Container Name: 	{ContainerName} Machine Keyset: 	{MachineKeyset} Error code: 	{Status},{ErrorDescription} | {ProcessName} | {ProviderType} | {ContainerName} | {MachineKeyset} | {Status}
