Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,1,Verbose,Analytical,,,Payload logging of different types of packets. NCI packet events.,Windows 10,1909,Pro,2020/07/14,18363.959,Write NCI packet payload (MessageType: {MessageType}; PacketBoundaryFlag: {PacketBoundaryFlag}; Size: {PacketSize}).,{MessageType} | {PacketBoundaryFlag} | {PacketSize}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1809,Pro,2018/12/11,17763.194,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1809,Pro,2020/11/10,17763.1577,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1809,Pro,2020/10/13,17763.1518,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1809,Pro,2020/09/08,17763.1457,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1809,Pro,2020/08/11,17763.1397,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1809,Pro,2020/07/14,17763.1339,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1809,Pro,2020/06/09,17763.1282,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1809,Pro,2020/05/12,17763.1217,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1809,Pro,2020/04/14,17763.1158,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1809,Pro,2020/03/12,17763.1098,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1809,Pro,2018/11/13,17763.107,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2018/11/13,17763.107,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1809,Pro,2020/02/11,17763.1039,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1803,Pro,2019/08/13,17134.95,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1803,Pro,2019/07/09,17134.885,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1803,Pro,2019/06/11,17134.829,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1803,Pro,2019/05/19,17134.766,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1803,Pro,2019/04/09,17134.706,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1803,Pro,2019/03/12,17134.648,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1803,Pro,2019/01/08,17134.523,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1803,Pro,2018/09/11,17134.285,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1803,Pro,2018/08/14,17134.228,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1803,Pro,2018/06/12,17134.112,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1803,Pro,2019/09/10,17134.1006,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1803,Pro,1970/01/01,17134.1,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1709,Pro,2017/11/14,16299.64,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1709,Pro,2017/11/14,16299.15,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1709,Pro,2017/12/12,16299.125,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1703,Pro,2017/07/11,15063.483,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1703,Pro,2017/06/13,15063.413,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1703,Pro,2017/03/20,15063.0,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1607,Pro,2016/11/08,14393.447,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2016,1607,Standard,2016/11/08,14393.447,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows Server 2016,1607,Standard,2016/10/12,14393.0,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1511,Pro,2016/03/08,10586.164,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1511,Enterprise,2016/02/09,10586.104,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1511,Pro,1970/01/01,10586.0,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
201,1,Information,Analytical,,,Power interface events.,Windows 10,1507,Pro,2015/07/29,10240.0,Power set radio state (RadioIsOn: {RadioIsOn}).,{RadioIsOn}
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2020/07/14,18363.959,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2020/06/09,18363.9,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2020/05/12,18363.836,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2020/04/14,18363.778,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2020/03/12,18363.72,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2020/02/11,18363.657,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2020/01/14,18363.592,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2019/12/10,18363.535,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2019/10/05,18363.418,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2021/06/08,18363.1621,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2021/05/11,18363.1556,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2021/04/13,18363.15,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2021/03/09,18363.144,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2021/02/11,18363.1379,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2021/01/12,18363.1316,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2020/12/08,18363.1256,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2020/11/10,18363.1198,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2020/10/13,18363.1139,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2020/09/08,18363.1082,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1909,Pro,2020/08/11,18363.1016,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1903,Pro,2020/07/14,18362.959,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1903,Pro,2020/05/12,18362.836,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1903,Pro,2020/03/12,18362.72,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1903,Pro,2020/02/11,18362.657,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1903,Pro,2019/12/10,18362.535,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1903,Pro,2019/11/12,18362.476,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1903,Pro,2019/09/10,18362.356,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1903,Pro,2019/03/29,18362.3,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1903,Pro,2019/07/09,18362.239,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1903,Pro,2019/06/11,18362.175,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1903,Pro,2020/12/08,18362.1256,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1903,Pro,2020/11/10,18362.1198,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1903,Pro,2020/10/13,18362.1139,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1903,Pro,2020/09/08,18362.1082,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1903,Pro,2019/12/10,18362.1016,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2020/01/14,17763.973,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2020/01/14,17763.973,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2019/12/10,17763.914,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2019/12/10,17763.914,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2019/11/12,17763.864,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2019/11/12,17763.864,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2019/10/08,17763.805,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2019/09/10,17763.737,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2019/09/10,17763.737,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2019/08/13,17763.678,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2019/08/13,17763.678,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2019/07/09,17763.615,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2019/06/11,17763.557,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2019/05/19,17763.504,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2019/04/09,17763.437,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2019/03/12,17763.379,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2019/03/12,17763.379,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2022/11/15,17763.365,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2019/02/12,17763.316,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1803,Pro,2019/01/08,17763.253,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2018/12/11,17763.194,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2020/11/10,17763.1577,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2020/10/13,17763.1518,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2020/09/08,17763.1457,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2020/08/11,17763.1397,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2020/07/14,17763.1339,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2020/06/09,17763.1282,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2020/05/12,17763.1217,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2020/04/14,17763.1158,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2020/03/12,17763.1098,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2018/11/13,17763.107,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2018/11/13,17763.107,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1809,Pro,2020/02/11,17763.1039,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1803,Pro,2019/08/13,17134.95,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1803,Pro,2019/07/09,17134.885,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1803,Pro,2019/06/11,17134.829,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1803,Pro,2019/05/19,17134.766,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1803,Pro,2019/04/09,17134.706,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1803,Pro,2019/03/12,17134.648,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1803,Pro,2019/01/08,17134.523,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1803,Pro,2018/09/11,17134.285,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1803,Pro,2018/08/14,17134.228,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1803,Pro,2018/06/12,17134.112,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1803,Pro,2019/09/10,17134.1006,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1803,Pro,1970/01/01,17134.1,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1709,Pro,2017/11/14,16299.64,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1709,Pro,2017/11/14,16299.15,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1709,Pro,2017/12/12,16299.125,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1703,Pro,2017/07/11,15063.483,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1703,Pro,2017/06/13,15063.413,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1703,Pro,2017/03/20,15063.0,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1607,Pro,2016/11/08,14393.447,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2016,1607,Standard,2016/11/08,14393.447,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows Server 2016,1607,Standard,2016/10/12,14393.0,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1511,Pro,2016/03/08,10586.164,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1511,Enterprise,2016/02/09,10586.104,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1511,Pro,1970/01/01,10586.0,RF interface initialization started.,
301,1,Information,Analytical,RF interface initialization.,Start,RF interface events.,Windows 10,1507,Pro,2015/07/29,10240.0,RF interface initialization started.,
302,1,Information,Analytical,RF interface initialization.,Stop,RF interface events.,Windows 10,1909,Pro,2020/07/14,18363.959,RF interface initialization completed (Status: {Status}).,{Status}
302,1,Information,Analytical,RF interface initialization.,Stop,RF interface events.,Windows 10,1909,Pro,2020/06/09,18363.9,RF interface initialization completed (Status: {Status}).,{Status}
302,1,Information,Analytical,RF interface initialization.,Stop,RF interface events.,Windows 10,1909,Pro,2020/05/12,18363.836,RF interface initialization completed (Status: {Status}).,{Status}
302,1,Information,Analytical,RF interface initialization.,Stop,RF interface events.,Windows 10,1909,Pro,2020/04/14,18363.778,RF interface initialization completed (Status: {Status}).,{Status}
302,1,Information,Analytical,RF interface initialization.,Stop,RF interface events.,Windows 10,1909,Pro,2020/03/12,18363.72,RF interface initialization completed (Status: {Status}).,{Status}
302,1,Information,Analytical,RF interface initialization.,Stop,RF interface events.,Windows 10,1909,Pro,2020/02/11,18363.657,RF interface initialization completed (Status: {Status}).,{Status}
302,1,Information,Analytical,RF interface initialization.,Stop,RF interface events.,Windows 10,1909,Pro,2020/01/14,18363.592,RF interface initialization completed (Status: {Status}).,{Status}
302,1,Information,Analytical,RF interface initialization.,Stop,RF interface events.,Windows 10,1909,Pro,2019/12/10,18363.535,RF interface initialization completed (Status: {Status}).,{Status}
302,1,Information,Analytical,RF interface initialization.,Stop,RF interface events.,Windows 10,1909,Pro,2019/10/05,18363.418,RF interface initialization completed (Status: {Status}).,{Status}
302,1,Information,Analytical,RF interface initialization.,Stop,RF interface events.,Windows 10,1909,Pro,2021/06/08,18363.1621,RF interface initialization completed (Status: {Status}).,{Status}
302,1,Information,Analytical,RF interface initialization.,Stop,RF interface events.,Windows 10,1909,Pro,2021/05/11,18363.1556,RF interface initialization completed (Status: {Status}).,{Status}
302,1,Information,Analytical,RF interface initialization.,Stop,RF interface events.,Windows 10,1909,Pro,2021/04/13,18363.15,RF interface initialization completed (Status: {Status}).,{Status}
302,1,Information,Analytical,RF interface initialization.,Stop,RF interface events.,Windows 10,1909,Pro,2021/03/09,18363.144,RF interface initialization completed (Status: {Status}).,{Status}
302,1,Information,Analytical,RF interface initialization.,Stop,RF interface events.,Windows 10,1909,Pro,2021/02/11,18363.1379,RF interface initialization completed (Status: {Status}).,{Status}
302,1,Information,Analytical,RF interface initialization.,Stop,RF interface events.,Windows 10,1909,Pro,2021/01/12,18363.1316,RF interface initialization completed (Status: {Status}).,{Status}
302,1,Information,Analytical,RF interface initialization.,Stop,RF interface events.,Windows 10,1909,Pro,2020/12/08,18363.1256,RF interface initialization completed (Status: {Status}).,{Status}
